raceId,driverId,lap,position,time,milliseconds,seconds,log_seconds,reciprocal_seconds
23,9,38,3,1:30.944,90944,90.944,4.510243932474635,0.010995777621393385
212,14,50,5,1:23.856,83856,83.856,4.42910104205981,0.011925205113527954
1042,841,26,11,1:23.519,83519,83.519,4.425074150882573,0.01197332343538596
987,815,10,7,1:14.690,74690,74.69,4.313346214368975,0.013388673182487616
141,8,30,8,1:30.861,90861,90.861,4.509330866213902,0.011005822079880255
978,828,47,14,1:34.541,94541,94.541,4.549033602842468,0.010577421436202283
981,1,3,1,1:26.217,86217,86.217,4.456867374002434,0.011598640639317072
866,1,70,1,1:19.240,79240,79.24,4.37248122183035,0.012619888944977285
1058,839,49,14,1:09.985,69985,69.985,4.248280933372609,0.014288776166321356
853,815,25,7,1:30.131,90131,90.131,4.501264167591645,0.011094961777856675
169,60,15,19,1:25.568,85568,85.568,4.449311381479478,0.01168661181750187
93,11,46,8,1:23.679,83679,83.679,4.426988049958401,0.011950429617944765
6,6,16,9,1:18.717,78717,78.717,4.365859142261705,0.012703736168807246
147,49,27,9,1:23.754,83754,83.754,4.427883930758676,0.011939728251784989
115,17,17,5,1:18.705,78705,78.705,4.365706685806785,0.012705673083031574
976,832,43,8,1:47.059,107059,107.059,4.673380084364915,0.009340643943993499
204,71,48,6,1:26.893,86893,86.893,4.464677476667798,0.011508406891234047
977,1,18,5,1:09.499,69499,69.499,4.241312363978023,0.014388696240233673
108,50,56,11,1:33.678,93678,93.678,4.539863369787438,0.01067486496295822
956,836,50,14,1:11.212,71212,71.212,4.265661343542616,0.014042577093748244
355,67,14,10,1:46.831,106831,106.831,4.6712481465804645,0.00936057885819659
1023,832,12,6,1:26.004,86004,86.004,4.454393806799782,0.011627366169015394
884,821,17,13,1:31.043,91043,91.043,4.511331922383428,0.01098382083191459
213,14,53,7,1:34.897,94897,94.897,4.552792092892813,0.010537740919101762
1033,20,12,9,1:23.397,83397,83.397,4.423612337494699,0.01199083899900476
1071,847,27,16,1:16.986,76986,76.986,4.343623587140936,0.01298937469150235
56,21,40,8,1:26.178,86178,86.178,4.45641492467774,0.011603889623801898
60,15,2,13,2:31.848,151848,151.848,5.022880020512693,0.006585532901322374
161,21,32,10,1:28.116,88116,88.116,4.478654128257474,0.011348676744291616
114,15,39,5,1:16.549,76549,76.549,4.337931058661083,0.01306352793635449
93,31,51,3,1:24.440,84440,84.44,4.43604122298012,0.011842728564661299
93,22,35,6,1:23.191,83191,83.191,4.421139168899111,0.012020531067062542
893,807,6,9,1:54.834,114834,114.834,4.743487607283991,0.008708222303498964
238,44,63,10,1:26.578,86578,86.578,4.461045741723924,0.011550278361708516
150,30,33,1,1:16.681,76681,76.681,4.339653959302632,0.013041040153362632
973,4,26,13,1:28.713,88713,88.713,4.4854064400195215,0.011272305073664515
965,839,8,20,1:49.365,109365,109.365,4.694690911926504,0.009143693137658301
871,5,24,19,1:58.308,118308,118.308,4.773291393380904,0.008452513777597457
863,1,16,6,1:40.360,100360,100.36,4.608763721498222,0.00996412913511359
63,3,38,17,1:22.108,82108,82.108,4.408035453854932,0.012179081210113508
869,815,61,6,1:19.818,79818,79.818,4.379749042929824,0.012528502342829938
1045,844,38,9,1:36.304,96304,96.304,4.567509854805415,0.010383784681840837
981,836,11,17,1:28.457,88457,88.457,4.482516558231819,0.011304927818035883
876,817,59,13,1:29.546,89546,89.546,4.494752459725724,0.011167444665311683
107,8,22,2,1:12.016,72016,72.016,4.276888316550577,0.013885803154854475
199,75,34,14,1:44.249,104249,104.249,4.646782268306765,0.009592418152692113
77,2,30,1,1:31.806,91806,91.806,4.519677654967731,0.010892534257020239
190,69,26,17,1:45.780,105780,105.78,4.6613614656378335,0.009453582907922102
124,31,53,2,1:29.971,89971,89.971,4.499487396183308,0.011114692512031654
237,14,1,5,1:38.080,98080,98.08,4.585783472187901,0.010195758564437194
137,11,19,17,1:52.040,112040,112.04,4.718855950391908,0.008925383791503034
1051,839,11,7,1:30.971,90971,90.971,4.510540774408486,0.01099251409789933
927,831,17,11,1:50.513,110513,110.513,4.705133161096758,0.009048709201632386
1087,825,5,10,1:55.521,115521,115.521,4.749452331616744,0.008656434760779425
14,18,44,6,1:50.278,110278,110.278,4.703004450336446,0.00906799180253541
99,11,11,9,1:17.324,77324,77.324,4.348004386059445,0.01293259531322746
144,18,53,12,1:32.379,92379,92.379,4.5258996800900055,0.010824971043202458
128,59,10,12,1:24.440,84440,84.44,4.43604122298012,0.011842728564661299
841,816,17,20,1:40.951,100951,100.951,4.61463525060379,0.009905795881170073
885,822,78,12,1:23.011,83011,83.011,4.418973129135739,0.012046596234234017
850,17,8,2,1:37.927,97927,97.927,4.584222303137052,0.010211688298426377
81,17,50,11,1:25.043,85043,85.043,4.443157010927918,0.011758757334524887
893,807,56,10,1:55.047,115047,115.047,4.745340740522104,0.008692099750536737
1107,839,2,12,1:59.895,119895,119.895,4.786616359746092,0.008340631385795905
94,8,21,10,1:20.310,80310,80.31,4.38589414620037,0.012451749470800647
174,23,12,15,1:44.026,104026,104.026,4.64464086789658,0.009612981370042106
178,30,47,1,1:23.854,83854,83.854,4.429077191365158,0.011925489541345672
345,16,45,7,1:40.600,100600,100.6,4.611152257665639,0.009940357852882704
179,63,41,9,1:28.367,88367,88.367,4.481498596781204,0.011316441658085031
1040,154,24,15,1:41.530,101530,101.53,4.6203543213131315,0.009849305623953511
40,5,16,15,1:20.114,80114,80.114,4.383450620324899,0.012482212846693461
1084,855,5,15,1:11.855,71855,71.855,4.27465019952621,0.013916916011411871
169,23,55,6,1:21.928,81928,81.928,4.405840812773136,0.012205839273508446
963,826,23,15,1:42.528,102528,102.528,4.63013593200584,0.009753433208489388
1002,839,45,7,1:24.313,84313,84.313,4.434536064269145,0.01186056717232218
178,44,24,15,1:24.480,84480,84.48,4.436514819957951,0.011837121212121212
896,819,21,21,1:34.030,94030,94.03,4.543613880288985,0.010634903754121025
886,824,42,19,1:23.341,83341,83.341,4.422940624962396,0.011998896101558658
20,7,51,15,1:35.420,95420,95.42,4.5582882000879605,0.010479983232026828
981,840,36,7,1:25.802,85802,85.802,4.452042316245552,0.011654739982750984
876,819,25,18,1:33.271,93271,93.271,4.5355092342423555,0.010721446108651134
865,3,69,2,1:24.837,84837,84.837,4.440731768392353,0.011787309782288388
150,23,37,2,1:17.995,77995,77.995,4.356644722070832,0.012821334700942367
118,21,12,12,1:33.748,93748,93.748,4.540610331289628,0.010666894227076843
972,840,33,11,1:39.930,99930,99.93,4.604469940873698,0.010007004903432402
168,35,8,10,1:48.908,108908,108.908,4.690503489132366,0.009182061923825615
214,71,9,20,1:21.697,81697,81.697,4.40301728148553,0.012240351542896311
1034,154,32,7,1:31.447,91447,91.447,4.515759569487413,0.010935295854429341
850,16,6,7,1:39.651,99651,99.651,4.601674081731383,0.010035022227574235
843,17,9,15,1:47.976,107976,107.976,4.68190898020698,0.009261317329776987
136,14,61,5,1:17.774,77774,77.774,4.353807185098984,0.01285776737727261
1093,1,30,2,1:41.310,101310,101.31,4.618185123065586,0.009870693909781857
355,16,1,10,2:12.914,132914,132.914,4.889702302533761,0.007523661916728111
997,1,29,4,1:08.399,68399,68.399,4.225358204638592,0.014620096785040717
107,46,49,17,1:47.519,107519,107.519,4.677667576136351,0.009300681739971539
91,31,2,2,1:39.335,99335,99.335,4.598497976220027,0.010066945185483466
186,57,22,2,1:54.361,114361,114.361,4.739360111732074,0.008744239732076494
1003,4,39,7,2:07.447,127447,127.447,4.847700591902481,0.007846398895227036
845,4,11,2,1:48.222,108222,108.222,4.684184672916117,0.009240265380421726
857,22,16,20,1:32.538,92538,92.538,4.527619370969532,0.01080637143659902
51,14,42,9,1:42.274,102274,102.274,4.627655486207163,0.009777656100279641
869,814,25,10,1:23.195,83195,83.195,4.4211872498674705,0.012019953122182825
1047,817,23,5,1:43.197,103197,103.197,4.636639782857487,0.009690204172601916
959,817,39,4,1:19.968,79968,79.968,4.381626554652542,0.01250500200080032
146,22,24,1,1:12.694,72694,72.694,4.286258850184502,0.013756293504278207
982,817,37,2,1:47.973,107973,107.973,4.6818811958690105,0.00926157465292249
161,37,23,16,1:34.902,94902,94.902,4.552844780209407,0.01053718572843565
993,815,52,10,1:22.227,82227,82.227,4.409483715281893,0.012161455482992203
890,818,39,14,1:27.606,87606,87.606,4.472849488747482,0.011414743282423579
1015,848,22,8,1:19.070,79070,79.07,4.3703335360828355,0.012647021626406981
346,812,6,21,1:42.159,102159,102.159,4.626530423109422,0.009788662770778883
1070,832,13,6,1:22.614,82614,82.614,4.41417915769029,0.012104485922482871
941,826,5,7,1:45.306,105306,105.306,4.656870397573608,0.00949613507302528
45,21,7,10,2:32.997,152997,152.997,5.030418313357062,0.006536075870768708
1056,854,3,18,1:20.586,80586,80.586,4.389324937154993,0.012409103318194227
1041,846,19,3,1:33.264,93264,93.264,4.535434181303194,0.010722250814891062
27,8,51,7,1:18.410,78410,78.41,4.361951470242831,0.012753475322025252
901,16,9,14,1:50.493,110493,110.493,4.704952170534922,0.00905034708081055
193,21,38,10,1:51.284,111284,111.284,4.712085492332217,0.008986017756371086
902,818,17,20,1:43.061,103061,103.061,4.635321045938585,0.009702991432258565
1042,849,38,19,1:25.975,85975,85.975,4.45405655631833,0.011631288165164292
953,832,54,8,1:20.837,80837,80.837,4.3924347815054,0.012370572881230129
39,27,31,15,1:27.866,87866,87.866,4.475812926678045,0.011380966471672775
956,831,60,16,1:12.923,72923,72.923,4.289404089940608,0.013713094634066069
931,4,9,10,1:21.171,81171,81.171,4.396558040519791,0.012319670818395731
80,8,3,10,1:19.000,79000,79.0,4.3694478524670215,0.012658227848101266
942,831,17,16,1:59.900,119900,119.9,4.786658062033468,0.008340283569641367
897,154,48,4,1:44.451,104451,104.451,4.648718061915576,0.009573867172166853
928,817,41,12,1:44.400,104400,104.4,4.648229675448539,0.009578544061302681
1008,817,6,6,1:14.415,74415,74.415,4.309657534421122,0.013438150910434724
169,30,59,2,1:22.320,82320,82.32,4.410614091525794,0.012147716229348883
979,807,14,12,1:25.278,85278,85.278,4.44591650798493,0.01172635380754708
232,79,27,13,1:20.989,80989,80.989,4.394313342981313,0.012347355813752485
1059,854,34,19,1:39.913,99913,99.913,4.604299807318447,0.010008707575590765
891,13,22,7,1:54.904,114904,114.904,4.744096997129522,0.008702917217851424
1031,846,19,4,1:10.029,70029,70.029,4.248909441971012,0.014279798369247027
976,830,2,4,1:48.874,108874,108.874,4.69019125028548,0.009184929367893162
33,21,7,15,1:23.435,83435,83.435,4.424067885598866,0.011985377839036375
114,2,76,11,1:18.667,78667,78.667,4.365223753636659,0.012711810543175665
20,10,24,4,1:37.596,97596,97.596,4.580836508972639,0.01024632157055617
131,30,16,2,2:11.652,131652,131.652,4.880162077623354,0.007595782821377572
205,44,61,12,1:22.931,82931,82.931,4.418008936752885,0.01205821707202373
929,831,39,10,1:41.559,101559,101.559,4.620639910391783,0.009846493171456985
936,832,6,11,1:29.990,89990,89.99,4.4996985530458575,0.011112345816201801
171,64,27,11,1:29.562,89562,89.562,4.494931122879158,0.011165449632656707
175,49,14,3,1:34.502,94502,94.502,4.548620998296906,0.010581786628854416
1019,8,14,9,1:33.055,93055,93.055,4.533190716195927,0.010746332813927246
1074,849,10,19,1:42.678,102678,102.678,4.63159787782337,0.00973918463546232
1081,4,50,7,1:48.332,108332,108.332,4.68520058589358,0.009230882841634975
901,826,38,12,1:49.049,109049,109.049,4.691797322500136,0.009170189547817953
74,11,42,5,1:23.722,83722,83.722,4.427501786446782,0.01194429182293782
91,22,36,5,1:36.371,96371,96.371,4.568205326482597,0.010376565564329518
151,30,33,2,1:24.840,84840,84.84,4.440767129696482,0.011786892975011787
933,813,27,6,1:13.814,73814,73.814,4.3015484155123165,0.013547565502479205
928,18,55,13,2:21.530,141530,141.53,4.952511708745748,0.007065639793683318
172,49,46,2,1:15.923,75923,75.923,4.329719668800205,0.013171239281904034
989,822,23,10,1:30.258,90258,90.258,4.502672235943741,0.011079350306898004
1104,815,60,16,1:41.082,101082,101.082,4.615932068632122,0.00989295819235868
9,67,46,17,1:36.787,96787,96.787,4.572512687743151,0.010331966069823426
338,1,52,5,1:30.025,90025,90.025,4.500087409534939,0.011108025548458762
129,30,32,4,2:01.774,121774,121.774,4.802166867792742,0.00821193358188119
346,4,50,14,1:55.897,115897,115.897,4.7527018656276105,0.008628351035833542
158,22,5,5,1:35.997,95997,95.997,4.564316940979545,0.010416992197672843
942,807,14,10,1:58.299,118299,118.299,4.7732153178632375,0.008453156831418692
22,13,54,1,1:27.668,87668,87.668,4.4735569525194725,0.011406670620979147
857,808,26,12,1:31.565,91565,91.565,4.517049102592912,0.010921203516627533
121,49,12,10,1:24.198,84198,84.198,4.433171167997053,0.01187676666904202
958,18,53,19,1:27.047,87047,87.047,4.466448202668011,0.011488046687421738
118,50,44,16,1:28.206,88206,88.206,4.479674987909884,0.011337097249620207
964,13,46,9,1:38.394,98394,98.394,4.588979826589363,0.010163221334634225
1089,846,40,7,1:24.926,84926,84.926,4.4417802890729945,0.011774957021406872
1110,858,17,17,1:54.913,114913,114.913,4.744175320317141,0.008702235604326751
207,44,55,6,1:32.939,92939,92.939,4.531943363969078,0.01075974563961308
197,25,54,4,1:22.411,82411,82.411,4.411718923151373,0.012134302459623108
872,815,53,2,1:27.562,87562,87.562,4.472347113873927,0.011420479203307372
120,14,19,8,1:49.936,109936,109.936,4.6998983782887205,0.009096201426284383
219,50,12,19,1:34.808,94808,94.808,4.551853793886147,0.010547633111129861
126,63,61,7,1:18.415,78415,78.415,4.362015235586388,0.012752662118217177
4,17,26,12,1:37.059,97059,97.059,4.575319041018576,0.010303011570281994
1098,846,27,17,1:40.973,100973,100.973,4.614853154370426,0.009903637606092718
90,21,45,10,1:35.270,95270,95.27,4.556714965718688,0.01049648367796788
1095,854,31,12,1:17.069,77069,77.069,4.344701124488388,0.012975385693339734
1039,846,12,8,1:23.851,83851,83.851,4.429041414256541,0.01192591620851272
192,76,29,15,1:22.836,82836,82.836,4.416862749509339,0.012072045970351055
893,824,10,22,2:11.117,131117,131.117,4.876090054369069,0.007626776085480907
118,18,38,9,1:25.405,85405,85.405,4.447404647090024,0.011708916339792753
118,8,17,2,1:23.782,83782,83.782,4.42821818727979,0.011935737986679717
114,50,5,16,1:21.753,81753,81.753,4.403702506351742,0.012231967022616906
180,57,66,1,1:23.194,83194,83.194,4.421175229842108,0.012020097603192538
1015,817,12,13,1:41.710,101710,101.71,4.622125626637505,0.009831874938550783
1067,1,38,4,1:34.529,94529,94.529,4.548906665729059,0.010578764188767468
1034,848,6,13,1:35.837,95837,95.837,4.562648831706932,0.010434383380114152
27,13,13,2,1:17.038,77038,77.038,4.34429880661291,0.012980606973182067
23,22,53,6,1:28.212,88212,88.212,4.479743008179951,0.011336326123429918
1024,9,12,18,1:50.917,110917,110.917,4.708782173861799,0.009015750516151716
217,65,52,5,1:21.237,81237,81.237,4.397370808408481,0.012309661853588883
1109,4,40,8,1:24.729,84729,84.729,4.439457927945518,0.011802334501764449
1058,852,49,9,1:10.144,70144,70.144,4.250550271885496,0.014256386861313867
155,2,21,12,1:28.743,88743,88.743,4.485744552005431,0.011268494416461017
45,17,21,4,1:35.648,95648,95.648,4.5606747861015275,0.010455001672800269
77,27,44,17,1:37.084,97084,97.084,4.575576583141013,0.010300358452474146
888,820,26,18,1:43.697,103697,103.697,4.641473185212384,0.00964348052499108
185,63,11,19,1:25.064,85064,85.064,4.443403914348785,0.01175585441549892
969,807,24,12,1:30.578,90578,90.578,4.5062113579549585,0.01104020843913533
340,20,18,6,1:45.240,105240,105.24,4.656243456172092,0.00950209045990118
12,15,3,14,2:55.552,175552,175.552,5.167935295315138,0.005696317900109369
222,14,52,8,1:39.771,99771,99.771,4.602877559928207,0.010022952561365527
1040,826,13,9,1:42.165,102165,102.165,4.626589153361391,0.009788087897029315
939,20,57,1,1:50.939,110939,110.939,4.708980500705086,0.009013962628110944
23,10,28,13,1:34.537,94537,94.537,4.548991292261643,0.010577868982514782
140,22,11,2,1:36.999,96999,96.999,4.574700669171891,0.010309384632831266
944,3,17,1,1:16.619,76619,76.619,4.338845087764727,0.013051592946919172
141,8,29,8,1:30.826,90826,90.826,4.508945588231074,0.011010063197762756
36,15,50,9,1:29.984,89984,89.984,4.499631876748145,0.011113086770981509
198,55,45,6,1:20.380,80380,80.38,4.386765389021055,0.012440905697934811
1089,854,23,8,1:27.545,87545,87.545,4.47215294687828,0.011422696898737792
1003,840,56,15,1:46.731,106731,106.731,4.670311650318878,0.009369349111317237
69,23,26,5,1:34.415,94415,94.415,4.547699958833541,0.010591537361648043
214,71,43,15,1:20.665,80665,80.665,4.390304776118107,0.012396950350213846
176,21,10,5,1:21.365,81365,81.365,4.398945205112578,0.012290296810667978
1104,847,15,8,1:18.531,78531,78.531,4.363493451292718,0.012733824858972889
341,1,42,2,1:26.066,86066,86.066,4.4551144437810475,0.011618990077382473
1047,842,34,8,1:43.135,103135,103.135,4.636038809650557,0.009696029475929607
180,68,14,13,1:24.394,84394,84.394,4.435496309027501,0.011849183591250562
867,814,19,3,1:48.761,108761,108.761,4.689152814278823,0.009194472283263302
906,822,12,4,1:21.725,81725,81.725,4.403359952610274,0.01223615784643622
28,18,65,13,1:22.930,82930,82.93,4.4179968784631125,0.012058362474375979
233,65,31,9,1:34.348,94348,94.348,4.546990073921629,0.010599058803578242
1008,843,14,17,1:16.353,76353,76.353,4.335367323623547,0.013097062328919624
41,3,57,12,1:55.672,115672,115.672,4.750758599725825,0.008645134518293105
901,20,52,3,1:44.669,104669,104.669,4.650802989985289,0.009553927141751618
90,46,37,17,1:33.490,93490,93.49,4.537854478703224,0.010696331158412665
350,810,5,19,1:31.513,91513,91.513,4.516481038692297,0.0109274092205479
127,30,1,1,1:28.129,88129,88.129,4.478801650173256,0.011347002689239636
64,11,1,13,1:32.707,92707,92.707,4.529443982126501,0.010786671988091514
1,9,1,4,1:41.250,101250,101.25,4.617592705986649,0.009876543209876543
869,808,59,16,1:20.613,80613,80.613,4.389659926829277,0.012404947092900648
1008,840,32,17,1:16.515,76515,76.515,4.337486800042999,0.013069332810560021
865,819,59,17,1:19.743,79743,79.743,4.378808963517894,0.01254028566770751
76,17,46,3,1:18.429,78429,78.429,4.362193756920162,0.012750385699167399
869,39,48,24,1:23.955,83955,83.955,4.430280941011433,0.011911142874158776
1109,807,16,9,1:28.445,88445,88.445,4.482380889895471,0.011306461642828877
998,838,36,15,2:05.341,125341,125.341,4.83103802306373,0.007978235373900001
989,830,2,5,1:30.942,90942,90.942,4.5102219406775745,0.010996019440962372
7,10,48,8,1:47.437,107437,107.437,4.676904629263711,0.009307780373614304
873,18,35,2,2:42.078,162078,162.078,5.08807770083885,0.006169868828588704
1015,846,13,10,1:34.978,94978,94.978,4.5536452858346275,0.010528754027248417
4,4,44,9,1:36.652,96652,96.652,4.571116898663208,0.010346397384430741
1019,840,50,13,1:29.467,89467,89.467,4.493869842204891,0.011177305598712375
73,37,10,9,1:34.542,94542,94.542,4.5490441802079635,0.010577309555541453
353,18,48,12,1:55.374,115374,115.374,4.748179025396505,0.008667464073361416
167,14,37,2,1:13.689,73689,73.689,4.299853534324501,0.01357054648590699
851,814,33,9,1:28.796,88796,88.796,4.486341603938521,0.011261768548132798
1076,848,12,17,1:27.173,87173,87.173,4.467894649941208,0.011471441845525563
196,35,32,11,1:27.262,87262,87.262,4.468915087441972,0.011459741926611812
350,15,22,16,1:29.269,89269,89.269,4.491654283156981,0.011202097032564496
234,49,15,9,1:50.289,110289,110.289,4.703104193271781,0.009067087379521076
213,75,49,8,1:22.205,82205,82.205,4.40921612746284,0.012164710175780063
1034,842,16,13,2:40.103,160103,160.103,5.075817358115679,0.006245979150921594
843,2,46,14,1:42.829,102829,102.829,4.633067414405327,0.009724883058281225
54,30,7,9,1:38.582,98582,98.582,4.5908886891623215,0.010143839646182875
1077,846,29,4,1:21.770,81770,81.77,4.4039104281738854,0.012229423994129877
1014,842,49,6,2:09.473,129473,129.473,4.863472365193159,0.0077236180516401095
1027,830,48,7,1:20.476,80476,80.476,4.38795900332699,0.01242606491376311
1083,830,42,9,2:33.579,153579,153.579,5.034215092616711,0.006511306884404769
114,15,28,7,1:20.271,80271,80.271,4.38540841002029,0.01245779920519241
869,8,9,8,1:22.712,82712,82.712,4.415364694284392,0.012090144114517844
1003,838,7,17,1:50.543,110543,110.543,4.705404585533862,0.009046253494115412
177,56,15,4,1:30.103,90103,90.103,4.500953460397384,0.011098409597904622
1106,825,4,15,1:18.198,78198,78.198,4.359244071776637,0.012788050845290161
974,8,60,2,1:30.717,90717,90.717,4.507744770649589,0.011023292216453366
1009,825,45,11,1:45.513,105513,105.513,4.658834168073637,0.009477505141546539
184,69,19,12,1:51.969,111969,111.969,4.718222047268573,0.008931043413802036
227,73,21,13,1:24.661,84661,84.661,4.438655046976714,0.011811814176539374
143,55,61,7,1:30.884,90884,90.884,4.509583968088757,0.011003036838167335
903,20,43,5,1:42.969,102969,102.969,4.634427972055026,0.009711660791111888
842,10,2,21,1:50.257,110257,110.257,4.702814004374912,0.009069718929410378
1091,847,34,15,1:54.795,114795,114.795,4.743147928929994,0.008711180800557515
215,25,7,10,1:27.961,87961,87.961,4.476893534425938,0.011368674753583975
48,2,14,4,1:24.177,84177,84.177,4.432921724788633,0.011879729617353908
208,77,12,2,1:19.478,79478,79.478,4.375480253803848,0.012582098190694281
162,48,42,16,1:26.809,86809,86.809,4.463710302927161,0.011519542904537548
47,24,28,14,1:30.453,90453,90.453,4.504830378787129,0.011055465269255856
1055,849,9,18,1:54.725,114725,114.725,4.742537960280897,0.008716495968620615
339,811,17,18,2:13.691,133691,133.691,4.89553116695808,0.007479935074163556
71,13,31,15,1:29.872,89872,89.872,4.498386435790077,0.011126936086879117
87,18,1,6,1:50.684,110684,110.684,4.706679294489752,0.009034729500198764
934,20,31,6,1:37.707,97707,97.707,4.581973204383889,0.010234681240852755
128,59,20,11,1:23.901,83901,83.901,4.429637532353262,0.011918809072597467
